"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"329","[0.36398306488990784\， 0.5961431860923767\， 0.20050637423992157\， 0.25063297152519226]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f329-0.json","N/A","(-52.827913053791015\， -197.00551424992068)","(-9.922945976257324\， -6.170294761657715)"
"330","[0.3546850085258484\， 0.2267528921365738\， 0.25582295656204224\， 0.3197786808013916]","1.0","[0.0\， 0.0\， 0.0]","faces/f330-0.json","Fang Qing","(-0.03632874787104416\， -204.66831177696585)","(-38.06698226928711\， -5.46093225479126)"
"331","[0.33727195858955383\， 0.2876542806625366\， 0.3266455829143524\， 0.40830695629119873]","1.0","[0.0\， 0.0\， 0.0]","faces/f331-0.json","Fang Qing","(53.07416242558597\， -198.28038450087715)","(-44.77222442626953\， -22.89208984375)"
"332","[0.26946789026260376\， 0.30726727843284607\， 0.3419460654258728\， 0.4274325668811798]","1.0","[0.0\， 0.0\， 0.0]","faces/f332-0.json","Fang Qing","(102.86236697256652\， -178.31085229538013)","(-44.94502639770508\， -22.85430908203125)"
"337","[0.388761043548584\， 0.5196830630302429\， 0.13769228756427765\， 0.17211537063121796]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f337-0.json","N/A","(201.79273240572556\， 54.082572049476425)","(12.61668872833252\， 2.630695104598999)"
"337","[0.534243106842041\， 0.5945805907249451\， 0.10898313671350479\， 0.13622891902923584]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f337-2.json","N/A","(201.82910292154892\， 54.1012964314001)","(-3.7367939949035645\， 4.300700664520264)"
"337","[0.5287173390388489\， 0.2607015073299408\， 0.13745371997356415\， 0.1718171387910843]","1.0","[0.0\， 0.0\， 0.0]","faces/f337-3.json","N/A","(201.82772147959813\， 54.01782666055135)","(15.944672584533691\， -5.9016547203063965)"
"338","[0.6019077897071838\， 0.6755189895629883\， 0.15279033780097961\， 0.19098791480064392]","1.0","[0.0\， 0.0\， 0.0]","faces/f338-0.json","Fan Jun","(181.50976056449383\， 104.82387974739065)","(37.193397521972656\， -26.923954010009766)"
"341","[0.5127241611480713\， 0.6017904877662659\， 0.11045121401548386\， 0.13806401193141937]","1.0","[0.0\， 0.0\， 0.0]","faces/f341-0.json","N/A","(54.72270355586551\， 204.2414858159754)","(9.563060760498047\， 6.507608890533447)"
"341","[0.3699914813041687\， 0.604278564453125\， 0.14170199632644653\， 0.17712749540805817]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f341-1.json","N/A","(54.68702038590453\， 204.24210783514712)","(14.370026588439941\， 16.88104248046875)"
"357","[0.3697953522205353\， 0.6325746178627014\， 0.12190096080303192\， 0.1523762047290802]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f357-0.json","N/A","(156.4784637858843\， -156.477871293366)","(13.554239273071289\， -3.4370276927948)"
"359","[0.35482290387153625\， 0.6263744831085205\， 0.13264095783233643\， 0.16580119729042053]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f359-0.json","N/A","(214.95947614138842\， -57.576349438143055)","(18.545730590820312\， 0.07821564376354218)"
"360","[0.32559874653816223\， 0.5941434502601624\， 0.16743212938308716\， 0.20929016172885895]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f360-0.json","Fan Jun","(223.15639968663453\， 0.023535862565806503)","(36.416561126708984\， -14.566051483154297)"
"360","[0.5771504044532776\， 0.6047265529632568\， 0.10116123408079147\， 0.1264515519142151]","1.0","[0.0\， 0.0\， 0.0]","faces/f360-1.json","N/A","(223.2192876011133\， 0.026181638241580124)","(-9.003958702087402\， -9.584760665893555)"
"361","[0.5855224132537842\， 0.39837291836738586\， 0.2565349042415619\， 0.32066860795021057]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f361-0.json","Fang Qing","(216.21489904333365\， 57.9034719044345)","(-48.773643493652344\， -2.2301437854766846)"
"361","[0.17891719937324524\， 0.4459243416786194\， 0.2256317287683487\， 0.28203967213630676]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f361-1.json","Fan Jun","(216.1132477398635\， 57.915359760262305)","(31.751564025878906\， -22.693557739257812)"
"362","[0.5854665040969849\， 0.38967499136924744\， 0.25832122564315796\， 0.32290151715278625]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f362-0.json","Fang Qing","(194.39210825140455\， 112.19241874784079)","(-47.950462341308594\， -2.252070903778076)"
"362","[0.2246604561805725\， 0.481026291847229\， 0.21989497542381287\， 0.2748687267303467]","1.0","[0.0\， 0.0\， 0.0]","faces/f362-1.json","Fan Jun","(194.30190673942545\， 112.21525657296029)","(36.65234375\， -20.52567481994629)"
"363","[0.599223256111145\， 0.4150349795818329\， 0.24297760426998138\， 0.3037220239639282]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f363-0.json","Fang Qing","(159.16625798787206\， 159.12021091873996)","(-47.084434509277344\， -2.655499219894409)"
"363","[0.24944114685058594\， 0.4816673696041107\， 0.21554550528526306\， 0.2694318890571594]","1.0","[0.0\， 0.0\， 0.0]","faces/f363-1.json","Fan Jun","(159.07881246055692\， 159.13686901624553)","(36.25661849975586\， -22.756669998168945)"
"364","[0.591801106929779\， 0.4105148911476135\， 0.24692730605602264\， 0.3086591362953186]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f364-0.json","Fang Qing","(112.8629502767334\， 195.42224184885845)","(-47.05999755859375\， -2.62634539604187)"
"364","[0.24148131906986237\， 0.4594995677471161\， 0.2153402715921402\， 0.26917535066604614]","1.0","[0.0\， 0.0\， 0.0]","faces/f364-1.json","Fan Jun","(112.77537032976842\， 195.43448801800832)","(35.46781539916992\， -23.623233795166016)"
"365","[0.5892778038978577\， 0.41363054513931274\， 0.24099165201187134\， 0.30123957991600037]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f365-0.json","Fang Qing","(58.5930693576741\， 218.5674221255012)","(-47.05479049682617\， -2.806215286254883)"
"365","[0.2502715289592743\， 0.46481502056121826\， 0.21077533066272736\， 0.2634691596031189]","1.0","[0.0\， 0.0\， 0.0]","faces/f365-1.json","Fan Jun","(58.50831778893946\， 218.58021824435667)","(34.06784439086914\， -24.390247344970703)"
"366","[0.5830014944076538\， 0.42819151282310486\， 0.2515749931335449\， 0.31446874141693115]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f366-0.json","Fang Qing","(0.020750373602357958\， 226.90204787820576)","(-49.69915771484375\， -2.201239824295044)"
"366","[0.2443978190422058\， 0.44952452182769775\， 0.2199617177248001\， 0.27495214343070984]","1.0","[0.0\， 0.0\， 0.0]","faces/f366-1.json","Fan Jun","(-0.06390054523900406\， 226.9073811304569)","(35.47127914428711\， -23.628128051757812)"
"367","[0.2532281279563904\， 0.46855428814888\， 0.21076291799545288\， 0.2634536325931549]","1.0","[0.0\， 0.0\， 0.0]","faces/f367-0.json","Fan Jun","(-58.953378490639935\， 219.7789010858514)","(35.197025299072266\， -22.648052215576172)"
"367","[0.6031113266944885\， 0.47140491008758545\， 0.23088908195495605\， 0.28861135244369507]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f367-1.json","N/A","(-58.86590769095541\， 219.77961374133608)","(0.4537713825702667\， 2.718273639678955)"
"368","[0.2653530240058899\， 0.48954805731773376\， 0.20373591780662537\， 0.2546699047088623]","1.0","[0.0\， 0.0\， 0.0]","faces/f368-0.json","Fan Jun","(-114.13866174399591\， 197.58974314178846)","(34.89657211303711\， -22.102869033813477)"
"368","[0.5843019485473633\， 0.4069279432296753\， 0.23711107671260834\， 0.2963888347148895]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f368-1.json","Fang Qing","(-114.05892451286054\， 197.56908811326645)","(-49.94194412231445\， -2.4598114490509033)"
