"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1066","[0.46703749895095825\， 0.6097467541694641\， 0.08921436220407486\， 0.19643530249595642]","1.0","[0.0\， 0.0\， 0.0]","faces/f1066-1.json","Laurey","(-573.0184284809765\， 330.8550228954448)","(39.46308898925781\， -15.300305366516113)"
"1066","[0.11229731142520905\， 0.4947423040866852\， 0.07049620151519775\， 0.15522100031375885]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1066-2.json","N/A","(-573.1071135278579\， 330.8262717829241)","(39.91703796386719\， 8.097432136535645)"
"1067","[0.4534098207950592\， 0.6021823883056641\， 0.08878190070390701\， 0.19548307359218597]","1.0","[0.0\， 0.0\， 0.0]","faces/f1067-1.json","Laurey","(-639.7210068450715\， 171.43515181221593)","(38.94210433959961\， -16.433292388916016)"
"1068","[0.49137750267982483\， 0.59974205493927\， 0.08763718605041504\， 0.1929626166820526]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1068-1.json","Laurey","(-662.898707348468\， 0.024935513730267256)","(42.08927917480469\， -10.309425354003906)"
"1068","[0.10499782860279083\， 0.4939922094345093\， 0.07582264393568039\， 0.16694894433021545]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1068-2.json","N/A","(-662.9953022669872\， -0.0015019476459229436)","(39.62323760986328\， 8.22855281829834)"
"1069","[0.43173491954803467\， 0.6202377080917358\， 0.09172461926937103\， 0.2019624561071396]","1.0","[0.0\， 0.0\， 0.0]","faces/f1069-1.json","Laurey","(-640.9255059064736\， -171.7008393958024)","(39.28587341308594\， -14.90279769897461)"
"1069","[0.11696803569793701\， 0.4983687698841095\， 0.07159547507762909\， 0.1576414257287979]","1.0","[0.0\， 0.0\， 0.0]","faces/f1069-3.json","N/A","(-641.0041976274362\， -171.7313066303543)","(39.986724853515625\， 7.351144313812256)"
"1082","[0.4356245994567871\， 0.5736939907073975\， 0.07810810953378677\， 0.17198117077350616]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1082-0.json","Laurey","(581.5946221535055\， 335.8115269459604)","(40.987152099609375\， -7.279924392700195)"
"1084","[0.5571369528770447\， 0.5383388996124268\， 0.09945683181285858\， 0.21898752450942993]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1084-0.json","Laurey","(336.428077341683\， 582.695366747031)","(39.63505554199219\， -19.071056365966797)"
"1090","[0.666029691696167\， 0.2733977138996124\， 0.09517281502485275\， 0.20955483615398407]","1.0","[0.0\， 0.0\， 0.0]","faces/f1090-0.json","N/A","(-585.8694726546751\， 338.21921149745907)","(14.987907409667969\， -0.48291173577308655)"
"1091","[0.6523696184158325\， 0.27541887760162354\， 0.09427333623170853\， 0.20757432281970978]","1.0","[0.0\， 0.0\， 0.0]","faces/f1091-1.json","N/A","(-654.0602309286584\， 175.2089722271157)","(15.08922290802002\， -0.5231995582580566)"
"1095","[0.36822274327278137\， 0.5659697651863098\， 0.09032653272151947\， 0.19888409972190857]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1095-0.json","Laurey","(-480.62172559650907\， -480.5722888409867)","(34.953487396240234\， -12.764408111572266)"
