"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"779","[0.5259743928909302\， 0.5936150550842285\， 0.11357510834932327\， 0.15256357192993164]","1.0","[0.0\， 0.0\， 0.0]","faces/f779-1.json","Natsuhisa","(-466.189207105185\， 124.94016528210993)","(-6.520823955535889\， 25.086196899414062)"
"78","[0.4030662477016449\， 0.2537999749183655\， 0.27232277393341064\， 0.3658066987991333]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f78-0.json","Natsuhisa","(-0.02423343807446446\， 48.264536950251326)","(-3.3072433471679688\， 22.42356300354004)"
"780","[0.5114447474479675\， 0.551660418510437\， 0.12566182017326355\， 0.16879945993423462]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f780-0.json","Natsuhisa","(-483.2580083783554\， 0.012915104636606778)","(-6.474097728729248\， 25.22892951965332)"
"780","[0.2931138277053833\， 0.7160744667053223\， 0.10575369745492935\， 0.14205721020698547]","1.0","[0.0\， 0.0\， 0.0]","faces/f780-1.json","N/A","(-483.31259110829103\， 0.05401861668532809)","(-8.263684272766113\， 2.8667221069335938)"
"781","[0.5524263978004456\， 0.4976871609687805\， 0.18045926094055176\， 0.24240796267986298]","1.0","[0.0\， 0.0\， 0.0]","faces/f781-0.json","Natsuhisa","(-467.37950219305253\， -125.23805028399374)","(-6.011322498321533\， 25.40480613708496)"
"781","[0.20032401382923126\， 0.6786580681800842\， 0.12156020104885101\， 0.16328983008861542]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f781-1.json","Michiko","(-467.46752778904533\， -125.19280755719092)","(33.5098991394043\， -2.0583133697509766)"
"782","[0.4850015342235565\， 0.4983764886856079\， 0.1444486677646637\， 0.19403553009033203]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f782-0.json","Eri","(-419.59305775000496\， -242.25040587782797)","(17.81133460998535\， 13.572479248046875)"
"782","[0.35581833124160767\， 0.5575885772705078\， 0.14683498442173004\， 0.19724102318286896]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f782-1.json","Haruji","(-419.62535355075045\， -242.23560285568175)","(14.129303932189941\， -22.099977493286133)"
"783","[0.4227789044380188\， 0.5834842324256897\， 0.12485743314027786\， 0.16771894693374634]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f783-0.json","N/A","(-343.0506395253848\， -343.01046319337325)","(-32.954689025878906\， -5.884450912475586)"
"784","[0.5859894156455994\， 0.5354092717170715\， 0.13911694288253784\， 0.18687351047992706]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f784-0.json","N/A","(-242.84806786348523\， -420.65357425075234)","(-15.051329612731934\， -6.0254807472229)"
